Num,ID
5574,ENSG00000167363
5576,ENSG00000141556
5577,ENSG00000141579
5579,ENSG00000175711
5580,ENSG00000176845
5586,ENSG00000177663
5587,ENSG00000183307
5589,ENSG00000069998
5590,ENSG00000093072
5591,ENSG00000099954
5593,ENSG00000182902
5595,ENSG00000131100
5596,ENSG00000099968
5597,ENSG00000015475
5598,ENSG00000243156
5604,ENSG00000215193
5606,ENSG00000183785
5607,ENSG00000184979
5608,ENSG00000183628
5609,ENSG00000100033
5612,ENSG00000070413
5614,ENSG00000100056
5616,ENSG00000100075
5617,ENSG00000070371
5618,ENSG00000100084
5619,ENSG00000242259
5620,ENSG00000185608
5622,ENSG00000070010
5623,ENSG00000093009
5624,ENSG00000184113
5625,ENSG00000184702
5626,ENSG00000185838
5627,ENSG00000215012
5628,ENSG00000184470
5630,ENSG00000093010
5631,ENSG00000099889
5632,ENSG00000183597
5634,ENSG00000128191
5635,ENSG00000099899
5636,ENSG00000099901
5637,ENSG00000099904
5638,ENSG00000234409
5639,ENSG00000040608
5641,ENSG00000128185
5644,ENSG00000185252
5645,ENSG00000244486
5646,ENSG00000099910
5649,ENSG00000099917
5652,ENSG00000241973
5653,ENSG00000099937
5654,ENSG00000099940
5655,ENSG00000099942
5657,ENSG00000183773
5658,ENSG00000099949
5659,ENSG00000184436
5662,ENSG00000099957
5663,ENSG00000099960
5665,ENSG00000187905
5666,ENSG00000169635
5667,ENSG00000206140
5669,ENSG00000185651
5670,ENSG00000161179
5671,ENSG00000128228
5672,ENSG00000100023
5673,ENSG00000100027
5674,ENSG00000100030
5675,ENSG00000100034
5677,ENSG00000100038
5681,ENSG00000100218
5682,ENSG00000128266
5683,ENSG00000100228
5684,ENSG00000186716
5689,ENSG00000189269
5692,ENSG00000159496
5693,ENSG00000187792
5694,ENSG00000169314
5695,ENSG00000250479
5696,ENSG00000099953
5697,ENSG00000099956
5698,ENSG00000099958
5699,ENSG00000133460
5701,ENSG00000240972
5704,ENSG00000099974
5705,ENSG00000099984
5708,ENSG00000099991
5710,ENSG00000099994
5711,ENSG00000099998
5713,ENSG00000100014
5714,ENSG00000128271
5716,ENSG00000100024
5717,ENSG00000138867
5718,ENSG00000100028
5719,ENSG00000100031
5720,ENSG00000178026
5721,ENSG00000167037
5722,ENSG00000197077
5725,ENSG00000100053
5729,ENSG00000100077
5732,ENSG00000133454
5733,ENSG00000100095
5735,ENSG00000128203
5736,ENSG00000100099
5737,ENSG00000100104
5738,ENSG00000100109
5741,ENSG00000128294
5742,ENSG00000100122
5748,ENSG00000169184
5749,ENSG00000180957
5751,ENSG00000100154
5752,ENSG00000183765
5753,ENSG00000100209
5754,ENSG00000159873
5755,ENSG00000100219
5757,ENSG00000183579
5760,ENSG00000183762
5761,ENSG00000186998
5762,ENSG00000100263
5764,ENSG00000182944
5765,ENSG00000185340
5766,ENSG00000100276
5767,ENSG00000100280
5769,ENSG00000100285
5770,ENSG00000100296
5771,ENSG00000184117
5772,ENSG00000186575
5773,ENSG00000100314
5774,ENSG00000100319
5775,ENSG00000184076
5776,ENSG00000100325
5777,ENSG00000100330
5779,ENSG00000128342
5780,ENSG00000099985
5781,ENSG00000239282
5782,ENSG00000099992
5783,ENSG00000099995
5784,ENSG00000187860
5786,ENSG00000099999
5787,ENSG00000100003
5789,ENSG00000214491
5791,ENSG00000128242
5792,ENSG00000100029
5793,ENSG00000185339
5794,ENSG00000100036
5795,ENSG00000167065
5797,ENSG00000184792
5800,ENSG00000133422
5801,ENSG00000253352
5802,ENSG00000183963
5804,ENSG00000198832
5805,ENSG00000185133
5806,ENSG00000138942
5807,ENSG00000182541
5808,ENSG00000100100
5809,ENSG00000100105
5811,ENSG00000185721
5813,ENSG00000184708
5814,ENSG00000198089
5815,ENSG00000241878
5816,ENSG00000183530
5817,ENSG00000100150
5819,ENSG00000128245
5821,ENSG00000128253
5823,ENSG00000100191
5828,ENSG00000100220
5829,ENSG00000100225
5830,ENSG00000185666
5833,ENSG00000100234
5835,ENSG00000133424
5843,ENSG00000100281
5844,ENSG00000100284
5845,ENSG00000100292
5846,ENSG00000100297
5847,ENSG00000100302
5848,ENSG00000221963
5849,ENSG00000100320
5851,ENSG00000128284
5852,ENSG00000100336
5853,ENSG00000128335
5854,ENSG00000100342
5855,ENSG00000100345
5856,ENSG00000100348
5857,ENSG00000100350
5858,ENSG00000100353
5860,ENSG00000166862
5862,ENSG00000100360
5863,ENSG00000100362
5864,ENSG00000100365
5865,ENSG00000100368
5866,ENSG00000128311
5867,ENSG00000128309
5868,ENSG00000100379
5869,ENSG00000187045
5870,ENSG00000133466
5872,ENSG00000128340
5873,ENSG00000100055
5876,ENSG00000166897
5877,ENSG00000100060
5878,ENSG00000100065
5879,ENSG00000128283
5880,ENSG00000100083
5881,ENSG00000100092
5882,ENSG00000241360
5883,ENSG00000100097
5885,ENSG00000100106
5886,ENSG00000189060
5887,ENSG00000100116
5888,ENSG00000100124
5889,ENSG00000100129
5890,ENSG00000100139
5891,ENSG00000128346
5892,ENSG00000100142
5893,ENSG00000100146
5896,ENSG00000100151
5897,ENSG00000100156
5898,ENSG00000128298
5899,ENSG00000184381
5900,ENSG00000185022
5901,ENSG00000198792
5903,ENSG00000213923
5906,ENSG00000168135
5907,ENSG00000100196
5908,ENSG00000100201
5909,ENSG00000100206
5910,ENSG00000184949
5911,ENSG00000100211
5914,ENSG00000100216
5915,ENSG00000100221
5916,ENSG00000100226
5918,ENSG00000100242
5919,ENSG00000100246
5920,ENSG00000221890
5921,ENSG00000183741
5922,ENSG00000244509
5923,ENSG00000243811
5924,ENSG00000128394
5925,ENSG00000239713
5926,ENSG00000100307
5928,ENSG00000100311
5929,ENSG00000100316
5930,ENSG00000100321
5931,ENSG00000100324
5932,ENSG00000128268
5934,ENSG00000100335
5935,ENSG00000128272
5936,ENSG00000187051
5937,ENSG00000100346
5939,ENSG00000100354
5941,ENSG00000239900
5942,ENSG00000100359
5943,ENSG00000196588
5947,ENSG00000128285
5948,ENSG00000100372
5949,ENSG00000100380
5950,ENSG00000196236
5951,ENSG00000172404
5952,ENSG00000100387
5953,ENSG00000100393
5954,ENSG00000100395
5956,ENSG00000100399
5957,ENSG00000100401
5958,ENSG00000100403
5959,ENSG00000167074
5960,ENSG00000183864
5961,ENSG00000100410
5962,ENSG00000100412
5963,ENSG00000100413
5964,ENSG00000172346
5965,ENSG00000100417
5966,ENSG00000100418
5967,ENSG00000196419
5968,ENSG00000100138
5970,ENSG00000167077
5971,ENSG00000100147
5973,ENSG00000198911
5974,ENSG00000159958
5975,ENSG00000205704
5976,ENSG00000100167
5978,ENSG00000183066
5979,ENSG00000198951
5980,ENSG00000177096
5981,ENSG00000183172
5982,ENSG00000184983
5985,ENSG00000100197
5988,ENSG00000205702
5990,ENSG00000100207
5994,ENSG00000235568
5996,ENSG00000189306
5997,ENSG00000183569
6000,ENSG00000100227
6002,ENSG00000100243
6003,ENSG00000128274
6004,ENSG00000242247
6005,ENSG00000100266
6007,ENSG00000100271
6008,ENSG00000100290
6009,ENSG00000100294
6010,ENSG00000100300
6011,ENSG00000100304
6012,ENSG00000159307
6013,ENSG00000186732
6015,ENSG00000186976
6018,ENSG00000130540
6019,ENSG00000100341
6020,ENSG00000100344
6021,ENSG00000100347
6022,ENSG00000188677
6023,ENSG00000138964
6024,ENSG00000138944
6025,ENSG00000188636
6026,ENSG00000186654
6027,ENSG00000241484
6028,ENSG00000056487
6031,ENSG00000093000
6032,ENSG00000100364
6034,ENSG00000100376
6035,ENSG00000077935
6036,ENSG00000128408
6037,ENSG00000077942
6038,ENSG00000130638
6040,ENSG00000188064
6047,ENSG00000186951
6048,ENSG00000205643
6049,ENSG00000130943
6050,ENSG00000075234
6051,ENSG00000100416
6052,ENSG00000075275
6053,ENSG00000075240
6054,ENSG00000100422
6056,ENSG00000054611
6061,ENSG00000219438
6066,ENSG00000100425
6068,ENSG00000100426
6069,ENSG00000182858
6070,ENSG00000184164
6071,ENSG00000198355
6072,ENSG00000188263
6073,ENSG00000100427
6074,ENSG00000073146
6075,ENSG00000073150
6076,ENSG00000170638
6077,ENSG00000073169
6078,ENSG00000128159
6079,ENSG00000100429
6080,ENSG00000188130
6081,ENSG00000185386
6082,ENSG00000196576
6083,ENSG00000205593
6084,ENSG00000100239
6085,ENSG00000100241
6086,ENSG00000100258
6087,ENSG00000025770
6089,ENSG00000025708
6090,ENSG00000177989
6091,ENSG00000205560
6092,ENSG00000100288
6094,ENSG00000008735
6095,ENSG00000100299
6096,ENSG00000251322
6098,ENSG00000079974
6113,ENSG00000187634
6114,ENSG00000188976
6115,ENSG00000187961
6116,ENSG00000188290
6117,ENSG00000187608
6118,ENSG00000188157
6120,ENSG00000131591
6121,ENSG00000186891
6122,ENSG00000186827
6123,ENSG00000078808
6124,ENSG00000176022
6125,ENSG00000184163
6126,ENSG00000160087
6127,ENSG00000162572
6128,ENSG00000131584
6129,ENSG00000169972
6130,ENSG00000127054
6132,ENSG00000224051
6133,ENSG00000169962
6134,ENSG00000107404
6135,ENSG00000162576
6136,ENSG00000175756
6137,ENSG00000221978
6139,ENSG00000242485
6140,ENSG00000235098
6141,ENSG00000205116
6144,ENSG00000179403
6145,ENSG00000215915
6146,ENSG00000160072
6147,ENSG00000197785
6148,ENSG00000205090
6149,ENSG00000160075
6151,ENSG00000228594
6152,ENSG00000197530
6153,ENSG00000248333
6154,ENSG00000189339
6157,ENSG00000008128
6161,ENSG00000008130
6162,ENSG00000078369
6164,ENSG00000169885
6165,ENSG00000142609
6167,ENSG00000187730
6168,ENSG00000067606
6170,ENSG00000162585
6173,ENSG00000157933
6174,ENSG00000116151
6176,ENSG00000157916
6177,ENSG00000157911
6178,ENSG00000149527
6181,ENSG00000157881
6182,ENSG00000197921
6184,ENSG00000157873
6186,ENSG00000157870
6187,ENSG00000142606
6188,ENSG00000215912
6190,ENSG00000142611
6191,ENSG00000130762
6192,ENSG00000162591
6194,ENSG00000158109
6195,ENSG00000116213
6196,ENSG00000078900
6198,ENSG00000235169
6199,ENSG00000130764
6200,ENSG00000116198
6201,ENSG00000169598
6202,ENSG00000198912
6204,ENSG00000196581
6205,ENSG00000131697
6206,ENSG00000069424
6207,ENSG00000116254
6208,ENSG00000116251
6209,ENSG00000158286
6210,ENSG00000116237
6211,ENSG00000158292
6212,ENSG00000097021
6213,ENSG00000215788
6214,ENSG00000171680
6215,ENSG00000162408
6217,ENSG00000204859
6218,ENSG00000162413
6219,ENSG00000116273
6220,ENSG00000041988
6221,ENSG00000007923
6222,ENSG00000171735
6225,ENSG00000049245
6226,ENSG00000049246
6228,ENSG00000116288
6229,ENSG00000116285
6230,ENSG00000162426
6231,ENSG00000142599
6237,ENSG00000074800
6239,ENSG00000142583
6240,ENSG00000180758
6241,ENSG00000049239
6242,ENSG00000171621
6243,ENSG00000171612
6245,ENSG00000188807
6246,ENSG00000171608
6247,ENSG00000171603
6248,ENSG00000178585
6249,ENSG00000162441
6250,ENSG00000173614
6251,ENSG00000162444
6252,ENSG00000130939
6254,ENSG00000054523
6257,ENSG00000142657
6258,ENSG00000175279
6259,ENSG00000241563
6260,ENSG00000160049
6261,ENSG00000142655
6262,ENSG00000130940
6263,ENSG00000120948
6264,ENSG00000009724
6265,ENSG00000116649
6266,ENSG00000171824
6267,ENSG00000198793
6269,ENSG00000171819
6270,ENSG00000120942
6271,ENSG00000204624
6272,ENSG00000116661
6273,ENSG00000132879
6274,ENSG00000116663
6275,ENSG00000116670
6276,ENSG00000162490
6277,ENSG00000177674
6278,ENSG00000177000
6279,ENSG00000011021
6281,ENSG00000175206
6283,ENSG00000116685
6284,ENSG00000083444
6285,ENSG00000116688
6286,ENSG00000116691
6287,ENSG00000028137
6288,ENSG00000048707
6289,ENSG00000162496
6290,ENSG00000162494
6291,ENSG00000162493
6292,ENSG00000116731
6296,ENSG00000189337
6299,ENSG00000171729
6300,ENSG00000142621
6302,ENSG00000142634
6303,ENSG00000142615
6304,ENSG00000215704
6305,ENSG00000132906
6306,ENSG00000116138
6307,ENSG00000116771
6309,ENSG00000197312
6310,ENSG00000116786
6312,ENSG00000162461
6313,ENSG00000162458
6314,ENSG00000233954
6316,ENSG00000065526
6317,ENSG00000116809
6318,ENSG00000183888
6319,ENSG00000173641
6320,ENSG00000185519
6321,ENSG00000142627
6322,ENSG00000142632
6323,ENSG00000132881
6325,ENSG00000037637
6326,ENSG00000055070
6327,ENSG00000187144
6328,ENSG00000157191
6333,ENSG00000219481
6339,ENSG00000058453
6340,ENSG00000159363
6341,ENSG00000117118
6342,ENSG00000117115
6343,ENSG00000159339
6344,ENSG00000179051
6345,ENSG00000074964
6346,ENSG00000117154
6348,ENSG00000179023
6349,ENSG00000009709
6350,ENSG00000159423
6351,ENSG00000169991
6352,ENSG00000127481
6353,ENSG00000127463
6354,ENSG00000053372
6355,ENSG00000211454
6356,ENSG00000162482
6357,ENSG00000053371
6358,ENSG00000040487
6359,ENSG00000077549
6360,ENSG00000173436
6362,ENSG00000158747
6363,ENSG00000158748
6364,ENSG00000162542
6365,ENSG00000169914
6366,ENSG00000127472
6367,ENSG00000162543
6368,ENSG00000158816
6370,ENSG00000162545
6371,ENSG00000090432
6372,ENSG00000183114
6373,ENSG00000158825
6374,ENSG00000158828
6376,ENSG00000244038
6377,ENSG00000117245
6378,ENSG00000189410
6379,ENSG00000127483
6380,ENSG00000075151
6383,ENSG00000117298
6387,ENSG00000142794
6388,ENSG00000162551
6389,ENSG00000076864
6390,ENSG00000090686
6391,ENSG00000142798
6393,ENSG00000070831
6395,ENSG00000162552
6396,ENSG00000184677
6397,ENSG00000070886
6398,ENSG00000173372
6399,ENSG00000159189
6400,ENSG00000173369
6401,ENSG00000133216
6402,ENSG00000004487
6403,ENSG00000169641
6405,ENSG00000179546
6407,ENSG00000125944
6408,ENSG00000125945
6410,ENSG00000204219
6411,ENSG00000088280
6412,ENSG00000117318
6413,ENSG00000142676
6415,ENSG00000011007
6417,ENSG00000057757
6418,ENSG00000011009
6419,ENSG00000117308
6420,ENSG00000117305
6421,ENSG00000179163
6422,ENSG00000189266
6423,ENSG00000188529
6424,ENSG00000185436
6425,ENSG00000158055
6426,ENSG00000001460
6427,ENSG00000001461
6428,ENSG00000117602
6430,ENSG00000184454
6431,ENSG00000133226
6432,ENSG00000169504
6433,ENSG00000020633
6434,ENSG00000117614
6435,ENSG00000117616
6437,ENSG00000187010
6438,ENSG00000183726
6439,ENSG00000188672
6440,ENSG00000204178
6441,ENSG00000157978
6442,ENSG00000117643
6444,ENSG00000162430
6445,ENSG00000117640
6446,ENSG00000127423
6447,ENSG00000182749
6448,ENSG00000117632
6449,ENSG00000158006
6450,ENSG00000158008
6451,ENSG00000158014
6452,ENSG00000175087
6453,ENSG00000197245
6454,ENSG00000142684
6455,ENSG00000142675
6457,ENSG00000130695
6458,ENSG00000142669
6459,ENSG00000158062
6460,ENSG00000117682
6463,ENSG00000198830
6464,ENSG00000117676
6465,ENSG00000117713
6466,ENSG00000060642
6467,ENSG00000204160
6468,ENSG00000175793
6470,ENSG00000142751
6471,ENSG00000198746
6472,ENSG00000090273
6473,ENSG00000175707
6474,ENSG00000253368
6475,ENSG00000158246
6476,ENSG00000090020
6477,ENSG00000142784
6479,ENSG00000186501
6481,ENSG00000142765
6482,ENSG00000142733
6483,ENSG00000181773
6484,ENSG00000158195
6486,ENSG00000126705
6487,ENSG00000000938
6488,ENSG00000126709
6489,ENSG00000009780
6490,ENSG00000117758
6491,ENSG00000117751
6492,ENSG00000130775
6493,ENSG00000117748
6494,ENSG00000130768
6495,ENSG00000158156
6496,ENSG00000158161
6498,ENSG00000169403
6499,ENSG00000126698
6500,ENSG00000130770
6501,ENSG00000130766
6502,ENSG00000130772
6503,ENSG00000204138
6504,ENSG00000180198
6507,ENSG00000180098
6509,ENSG00000120656
6510,ENSG00000188060
6513,ENSG00000162419
6514,ENSG00000198492
6515,ENSG00000116329
6517,ENSG00000159023
6518,ENSG00000253304
6519,ENSG00000116350
6520,ENSG00000116353
6522,ENSG00000060656
6524,ENSG00000162511
6525,ENSG00000162512
6526,ENSG00000134644
6527,ENSG00000084628
6528,ENSG00000060688
6530,ENSG00000121766
6531,ENSG00000121769
6532,ENSG00000168528
6533,ENSG00000142910
6534,ENSG00000162517
6536,ENSG00000084636
6537,ENSG00000121753
6538,ENSG00000134668
6539,ENSG00000184007
6542,ENSG00000121774
6544,ENSG00000121775
6545,ENSG00000025800
6546,ENSG00000084652
6547,ENSG00000160050
6548,ENSG00000160051
6549,ENSG00000222046
6550,ENSG00000160055
6551,ENSG00000084623
6553,ENSG00000183615
6554,ENSG00000116478
6555,ENSG00000175130
6556,ENSG00000162526
6557,ENSG00000225828
6558,ENSG00000160058
6560,ENSG00000160062
6561,ENSG00000176261
6563,ENSG00000162521
6564,ENSG00000162520
6565,ENSG00000162522
6566,ENSG00000134684
6567,ENSG00000116497
6568,ENSG00000160097
6569,ENSG00000121905
6570,ENSG00000121900
6571,ENSG00000116514
6573,ENSG00000004455
6574,ENSG00000142920
6575,ENSG00000116525
6576,ENSG00000160094
6578,ENSG00000134686
6581,ENSG00000121903
6582,ENSG00000121904
6584,ENSG00000176256
6586,ENSG00000163866
6587,ENSG00000189280
6588,ENSG00000188910
6589,ENSG00000187513
6591,ENSG00000116544
6593,ENSG00000163867
6594,ENSG00000197056
6595,ENSG00000116560
6596,ENSG00000146463
6599,ENSG00000142687
6601,ENSG00000020129
6603,ENSG00000116819
6605,ENSG00000126067
6606,ENSG00000142686
6607,ENSG00000092853
6608,ENSG00000134698
6609,ENSG00000092847
6610,ENSG00000126070
6611,ENSG00000092850
6612,ENSG00000116863
6613,ENSG00000171812
6614,ENSG00000054116
6615,ENSG00000116871
6616,ENSG00000054118
6617,ENSG00000214193
6618,ENSG00000142694
6620,ENSG00000196182
6621,ENSG00000181817
6622,ENSG00000116885
6623,ENSG00000116898
6624,ENSG00000119535
6625,ENSG00000163873
6627,ENSG00000163874
6628,ENSG00000163875
6629,ENSG00000163877
6630,ENSG00000163879
6631,ENSG00000134697
6632,ENSG00000116922
6633,ENSG00000134690
6634,ENSG00000183317
6635,ENSG00000185090
6636,ENSG00000196449
6637,ENSG00000197982
6638,ENSG00000188786
6639,ENSG00000204084
6640,ENSG00000183431
6641,ENSG00000183386
6642,ENSG00000183520
6643,ENSG00000185668
6645,ENSG00000116954
6647,ENSG00000214114
6648,ENSG00000158315
6649,ENSG00000174574
6650,ENSG00000168653
6651,ENSG00000127603
6656,ENSG00000183682
6659,ENSG00000090621
6660,ENSG00000163909
6661,ENSG00000116981
6662,ENSG00000116983
6663,ENSG00000084072
6664,ENSG00000116985
6665,ENSG00000198754
6666,ENSG00000043514
6667,ENSG00000116990
6668,ENSG00000168389
6670,ENSG00000131236
6671,ENSG00000131238
6672,ENSG00000117000
6674,ENSG00000084073
6675,ENSG00000049089
6676,ENSG00000084070
6677,ENSG00000187801
6679,ENSG00000187815
6681,ENSG00000164002
6682,ENSG00000117010
6683,ENSG00000117016
6684,ENSG00000066136
6685,ENSG00000117013
6686,ENSG00000179862
6687,ENSG00000171793
6688,ENSG00000171790
6689,ENSG00000010803
6692,ENSG00000204060
6693,ENSG00000127124
6695,ENSG00000198815
6696,ENSG00000177181
6697,ENSG00000066185
6698,ENSG00000127125
6699,ENSG00000186409
6701,ENSG00000171960
6703,ENSG00000065978
6704,ENSG00000117385
6705,ENSG00000164008
6706,ENSG00000177868
6707,ENSG00000164010
6708,ENSG00000164011
6709,ENSG00000117394
6711,ENSG00000117395
6712,ENSG00000243710
6713,ENSG00000179178
6714,ENSG00000066056
6715,ENSG00000117400
6716,ENSG00000117399
6717,ENSG00000066322
6718,ENSG00000159479
6720,ENSG00000198198
6721,ENSG00000178922
6722,ENSG00000142949
6723,ENSG00000066135
6725,ENSG00000126091
6727,ENSG00000117407
6729,ENSG00000117408
6730,ENSG00000132768
6731,ENSG00000117410
6732,ENSG00000117411
6733,ENSG00000159214
6734,ENSG00000196517
6736,ENSG00000178028
6737,ENSG00000117419
6739,ENSG00000187147
6740,ENSG00000126106
6741,ENSG00000198520
6742,ENSG00000142945
6743,ENSG00000142937
6744,ENSG00000142959
6745,ENSG00000173846
6746,ENSG00000188396
6747,ENSG00000222009
6748,ENSG00000117425
6749,ENSG00000070785
6750,ENSG00000126107
6751,ENSG00000126088
6752,ENSG00000162415
6753,ENSG00000186603
6754,ENSG00000132781
6755,ENSG00000132773
6756,ENSG00000070759
6758,ENSG00000132763
6759,ENSG00000117450
6760,ENSG00000117448
6761,ENSG00000132780
6762,ENSG00000159588
6763,ENSG00000159592
6766,ENSG00000159596
6767,ENSG00000197429
6769,ENSG00000086015
6770,ENSG00000117461
6771,ENSG00000117472
6772,ENSG00000085998
6773,ENSG00000171357
6774,ENSG00000085999
6775,ENSG00000132128
6776,ENSG00000173660
6777,ENSG00000117481
6778,ENSG00000117480
6780,ENSG00000162456
6781,ENSG00000079277
6782,ENSG00000142961
6783,ENSG00000123472
6784,ENSG00000159658
6785,ENSG00000142973
6786,ENSG00000186377
6787,ENSG00000186160
6789,ENSG00000162365
6790,ENSG00000162367
6792,ENSG00000123473
6793,ENSG00000162368
6795,ENSG00000186564
6796,ENSG00000117834
6797,ENSG00000132122
6800,ENSG00000186094
6801,ENSG00000162373
6808,ENSG00000162374
6810,ENSG00000185104
6813,ENSG00000123080
6814,ENSG00000123091
6817,ENSG00000085831
6818,ENSG00000085832
6821,ENSG00000117859
6823,ENSG00000078618
6825,ENSG00000169213
6826,ENSG00000117862
6827,ENSG00000198841
6828,ENSG00000134717
6829,ENSG00000157077
6832,ENSG00000154222
6833,ENSG00000085840
6834,ENSG00000134748
6835,ENSG00000134744
6836,ENSG00000116157
6837,ENSG00000162377
6838,ENSG00000162378
6839,ENSG00000121310
6841,ENSG00000116171
6842,ENSG00000174348
6843,ENSG00000162383
6844,ENSG00000157184
6845,ENSG00000162384
6847,ENSG00000162385
6849,ENSG00000157193
6852,ENSG00000174332
6853,ENSG00000058804
6854,ENSG00000058799
6855,ENSG00000211452
6856,ENSG00000081870
6857,ENSG00000116212
6858,ENSG00000116209
6860,ENSG00000116205
6864,ENSG00000215883
6865,ENSG00000116221
6867,ENSG00000157216
6870,ENSG00000162390
6871,ENSG00000162391
6872,ENSG00000184313
6873,ENSG00000243725
6874,ENSG00000162396
6875,ENSG00000006555
6876,ENSG00000116133
6877,ENSG00000169174
6878,ENSG00000162402
6879,ENSG00000162407
6881,ENSG00000162409
6882,ENSG00000187889
6884,ENSG00000173406
6891,ENSG00000162600
6892,ENSG00000162601
6893,ENSG00000177606
6896,ENSG00000172456
6897,ENSG00000134709
6898,ENSG00000134716
6899,ENSG00000162598
6902,ENSG00000162599
6905,ENSG00000162604
6906,ENSG00000132849
6907,ENSG00000132854
6908,ENSG00000162607
6909,ENSG00000116641
6910,ENSG00000132855
6914,ENSG00000125703
6915,ENSG00000088035
6916,ENSG00000142856
6917,ENSG00000203965
6919,ENSG00000079739
6920,ENSG00000185483
6922,ENSG00000158966
6923,ENSG00000162437
6924,ENSG00000162434
6931,ENSG00000162433
6932,ENSG00000116675
6935,ENSG00000116678
6936,ENSG00000213625
6938,ENSG00000184588
6941,ENSG00000118473
6944,ENSG00000152760
6945,ENSG00000152763
6946,ENSG00000198160
6947,ENSG00000116704
6948,ENSG00000081985
6949,ENSG00000142864
6950,ENSG00000116717
6951,ENSG00000172380
6953,ENSG00000162595
6954,ENSG00000116729
6956,ENSG00000116745
6957,ENSG00000024526
6958,ENSG00000033122
6962,ENSG00000066557
6963,ENSG00000116754
6964,ENSG00000118454
6966,ENSG00000116761
6967,ENSG00000050628
6969,ENSG00000132485
6972,ENSG00000172260
6977,ENSG00000162620
6978,ENSG00000254685
6979,ENSG00000259030
6980,ENSG00000116783
6981,ENSG00000162621
6982,ENSG00000178965
6983,ENSG00000116791
6984,ENSG00000162623
6985,ENSG00000137968
6988,ENSG00000117054
6990,ENSG00000137955
6991,ENSG00000057468
6992,ENSG00000184005
6994,ENSG00000117069
6997,ENSG00000142892
6998,ENSG00000154027
7000,ENSG00000036549
7003,ENSG00000077254
7004,ENSG00000180488
7007,ENSG00000162614
7008,ENSG00000162613
7009,ENSG00000162616
7010,ENSG00000137960
7011,ENSG00000122420
7012,ENSG00000137959
7013,ENSG00000137965
7014,ENSG00000162618
7015,ENSG00000117114
7023,ENSG00000137941
7025,ENSG00000142875
7027,ENSG00000203943
7028,ENSG00000117133
7029,ENSG00000174021
7030,ENSG00000122432
7031,ENSG00000117151
7032,ENSG00000117155
7033,ENSG00000171517
7034,ENSG00000153898
7035,ENSG00000162643
7036,ENSG00000055732
7037,ENSG00000097096
7038,ENSG00000162642
7039,ENSG00000142867
7041,ENSG00000153904
7042,ENSG00000142871
7043,ENSG00000117174
7044,ENSG00000171502
7045,ENSG00000122417
7046,ENSG00000137975
7047,ENSG00000016602
7050,ENSG00000097033
7051,ENSG00000183291
7052,ENSG00000153936
7058,ENSG00000143013
7061,ENSG00000065243
7063,ENSG00000137947
7064,ENSG00000137944
7065,ENSG00000213516
7066,ENSG00000117226
7067,ENSG00000117228
7068,ENSG00000162645
7069,ENSG00000213512
7070,ENSG00000162654
7071,ENSG00000154451
7072,ENSG00000183347
7074,ENSG00000197147
7077,ENSG00000171488
7078,ENSG00000171492
7080,ENSG00000162664
7082,ENSG00000122482
7083,ENSG00000162669
7084,ENSG00000097046
7085,ENSG00000069702
7086,ENSG00000172031
7088,ENSG00000189195
7092,ENSG00000203910
7093,ENSG00000174842
7094,ENSG00000122484
7096,ENSG00000067208
7101,ENSG00000122406
7103,ENSG00000154511
7105,ENSG00000143033
7106,ENSG00000117500
7107,ENSG00000122483
7109,ENSG00000117505
7110,ENSG00000137942
7111,ENSG00000137936
7114,ENSG00000067334
7115,ENSG00000023909
7116,ENSG00000198691
7117,ENSG00000137962
7118,ENSG00000117528
7119,ENSG00000117525
7122,ENSG00000143036
7123,ENSG00000117519
7125,ENSG00000172339
7126,ENSG00000152078
7129,ENSG00000122481
7132,ENSG00000117569
7133,ENSG00000188641
7142,ENSG00000162627
7143,ENSG00000117598
7145,ENSG00000117600
7146,ENSG00000099260
7147,ENSG00000156869
7148,ENSG00000162688
7150,ENSG00000117620
7152,ENSG00000156875
7153,ENSG00000156876
7154,ENSG00000122435
7155,ENSG00000122477
7156,ENSG00000137992
7158,ENSG00000137996
7159,ENSG00000079335
7161,ENSG00000181656
7162,ENSG00000162692
7163,ENSG00000162694
7164,ENSG00000162695
7166,ENSG00000117543
7171,ENSG00000170989
7172,ENSG00000118733
7174,ENSG00000060718
7175,ENSG00000185946
7176,ENSG00000240038
7177,ENSG00000198890
7178,ENSG00000162631
7179,ENSG00000134215
7180,ENSG00000085491
7182,ENSG00000162636
7183,ENSG00000162639
7184,ENSG00000134186
7185,ENSG00000143107
7186,ENSG00000116266
7188,ENSG00000162641
7189,ENSG00000121957
7190,ENSG00000121940
7191,ENSG00000085433
7192,ENSG00000197780
7193,ENSG00000215717
7195,ENSG00000179902
7196,ENSG00000116299
7197,ENSG00000031698
7198,ENSG00000143126
7199,ENSG00000134222
7200,ENSG00000221986
7201,ENSG00000134243
7202,ENSG00000143106
7203,ENSG00000143028
7204,ENSG00000162650
7205,ENSG00000174151
7206,ENSG00000181754
7207,ENSG00000156097
7208,ENSG00000065135
7210,ENSG00000134183
7211,ENSG00000116337
7212,ENSG00000168765
7213,ENSG00000213366
7214,ENSG00000134184
7216,ENSG00000134201
7217,ENSG00000134202
7218,ENSG00000198758
7219,ENSG00000184371
7220,ENSG00000168710
7221,ENSG00000143093
7224,ENSG00000197106
7227,ENSG00000116396
7229,ENSG00000162775
7230,ENSG00000168679
7232,ENSG00000134248
7233,ENSG00000177301
